Q8CGZ0
Q14204
P48643
P48643
Q80SU7
P22437
P28704
Q923B3
Q9Z1T1
Q9R257
Q64267
Q8VBT2
Q71LX4
P08670
P36954
Q92834
P11940
Q8N3U4
P21980
P21980
Q9BPY8
Q9UQE7
Q8WXI9
P00326
Q9BV94
P35749
Q96RT1
Q8WWN8
Q02535
P34059
Q07092
O95833
Q96S96
Q13315
Q60876
P63261
P26373
P62280
Q92879
Q9BV87
B5ME19
P52272
Q9NP97
Q9Y263
P62993
O43237
P84098
Q9ULT8
Q9UID3
Q04917
P01899
Q14814
O15061
Q14511
P09429
P62879
O15121
Q8CDD9
Q8K1H7
Q7TMY8
P37802
P68032
Q5VU43
A2AIV2
Q9H832
P05023
Q8VE11
P62245
Q80SU7
O35130
P49442
O14787
Q9NZN4
P52597
P49703
P68032
P11142
Q14653
P62249
P46940
Q16581
Q86T24
P07988
Q15233
P04899
Q13131
Q9P2E9
P02545
Q14185
Q53EP0
Q969F2
Q9UJV9
P13584
Q14714
P33402
Q5PRF9
O43187
Q99NB9
P62324
P49458
Q6P9A2
P51168
O95926
Q8IY21
O94989
Q9BXM0
Q9JIF7
P24788
Q99JI4
Q9R257
Q8C735
P22437
Q3UPL0
Q05020
E9Q414
P61916
Q9NZ01
Q9Y5V0
P61620
P61599
O14880
P49773
P11388
P05107
P01861
O00186
P11142
Q9NUQ8
Q53EP0
Q92769
P06317
P12111
Q08945
P35278
Q6ZQ93
Q2HXL6
Q6P5F9
P54841
Q8VDM4
P26039
Q7Z3F1
Q6K0P9
O14602
Q8WYA6
P00966
P35579
Q9BZW5
Q92608
Q00610
Q9NZN4
O35127
Q80UM3
Q9JHU4
Q8WVM7
Q13873
Q8NHV1
Q8NCS4
Q64096
Q91YR7
Q9CY58
Q9CY97
Q7TMY8
Q61656
Q78PG9
|
P60891
|
P39447
P62270
Q9CQ33
Q61029
P02746
Q64511
P49755
Q92503
Q96PP9
Q9Y490
Q13813
Q9NZN5
Q8NB78
P42858
P08729
Q7Z4H8
Q99814
Q9H334
Q9BX10
Q8NFJ5
Q07092
P17918
Q93096
P08670
O75643
O00267
Q5RKV6
Q9QXA7
Q15459
Q13283
Q8WVI0
Q96QU8
Q5T1J5
Q9Y5Q8
Q9Y5Q8
O43143
P30046
P06756
Q9Y678
Q5JQF8
Q99608
Q969Q6
O95319
Q8NCJ5
Q80YQ8
Q60973
Q80SY3
P11142
Q99KV1
P14901
Q7M6Y3
Q96BM9
P23492
Q9Z2U1
O14980
Q9D6K9
Q78PG9
Q5SF07
O15530
O43237
Q96BD0
O95810
P37023
P13584
O14827
Q13813
Q9UPN3
P35579
Q92925
P17918
O00462
O95340
Q8CIV8
E9Q555
|
|
Q9WV96
|
P31431
Q14185
Q12946
O95340
P49591
P00966
P07988
E9PZJ8
Q61029
P97310
Q9D0M1
O95573
P68133
P00558
Q8IWE2
Q13045
Q7L1Q6
Q460N5
Q15155
Q15155
Q16665
Q15155
Q14195
Q14444
P51659
P08670
Q5SRD1
Q5SRD1
Q9BTE3
Q8R4Y4
P21333
P30281
P55160
O70435
A8MWD9
Q9UP83
Q01628
P18583
P46939
Q64700
Q8C3J5
Q14203
Q3U133
P61009
P52597
P84099
O55003
Q9Y605
Q8CGZ0
Q96DM3
Q16666
P23497
P08670
P35869
Q15326
P43135
P09917
P49279
P07686
Q6UVK1
P23458
P24844
P29972
P38606
Q8WUM0
Q92608
Q9UPQ0
P83731
Q99814
Q9Y2D5
Q71U36
Q6NZI2
Q14573
Q07092
O00391
Q9UJM3
O55003
P28063
P05023
P04843
Q8N1I0
Q13813
O94822
P15379
P15088
Q99814
Q60972
P04441
Q9QXZ0
Q5SSZ5
O35185
E9Q735
Q9EQF5
P30279
Q9P2K5
Q93063
P04406
O60264
O15372
P05787
O15294
O00560
Q8WUM0
Q96KR1
O00560
Q9BUN8
P36956
B5ME19
Q53G44
P35579
P02746
Q14195
O75618
P61982
P02792
Q01320
Q9DC50
Q8R574
Q9CQZ0
Q00610
Q9CQD1
Q80U04
P40763
Q9NRR5
Q9H841
Q14258
Q9H000
Q9P258
Q60585
Q9WU84
Q64339
